"Hash","NodeName","PL","TR","Notes"
"79EF65D248FC42AF59A5DC89512A0F89","IC_bzr01","Czego oczy nie widzą, tego...","",""
"24BBD44841F6778AF29875BDA516207D","IC_bzr01","A więc Kafar, poza wymuszeniami i lichwą, ma na boku jeszcze jeden, maleńki biznesik. Ciekawe, co na to jego szef? Handel narkotykami nie służy jego pozycji, a co gorsza, nie zostawia w jego kieszeniach ani kopiejki. Ktoś złośliwy użyłby tej informacji, żeby Kafara szantażować. Czy mam zamiar to zrobić? Możliwe, możliwe.","",""
"1254DF8140D3B209D7B67F803F58DE29","IC_bzr01","Dowiedz się więcej o Kafarze.","",""
"B4D5955B43200C1B22F287B0E94F8A87","IC_bzr01","Kafar, król tragarzy","",""
"686252B9446E66070857C5886CFDA82C","IC_bzr01","Proszę państwa, oto Kafar. Nieustraszony ochroniarz Różyca, który w swojej pracy najbardziej ceni możliwość ściągania haraczy od styranych życiem właścicieli kramów. No kamień węgielny społeczeństwa. Aż się cieszę, że Abaurycy nas zapoznał. ","",""
"1E3C54EF43A129C1729215B62D85AB84","IC_bzr01","Wiadomość Kafara do Silnorękiego","",""
"3BFDE9B64811C0CC46C16EB815A03FF3","IC_bzr01","Kafar kazał przenieść <b>“cukier”</> w inne miejsce. Subtelny i słodki kryptonim.","",""
"36390D4E49F1348741360087B881B45F","IC_bzr01","Strach","",""
"A4D811134731ACE4BED43A809298FED9","IC_bzr01","Kartka trzęsie się w panicznym strachu. Był plan i szło dobrze, ale jak szefu sprawdzi to koniec i kaplica. Nie może się posrać! Nie teraz!","",""
"53C3EE4046DAD7C6BA70B7A3F354A1AF","IC_bzr01","Mała paczka","",""
"84D3E7CC42691BA9E5900B92BB29C342","IC_bzr01","W środku jest tylko nieco podejrzany, biały, miałki proszek.","",""
"C2F6CE13495EFF2C58ABAFA719F9A70E","IC_bzr01","Ambicja","",""
"C3BB64B449C6209A39C7E5A9752271D9","IC_bzr01","Nad paczuszką kłębi się żądza nie tylko pieniądza, ale też sukcesu. Szybkie dorożki, kosztowne lokale, piękne kobiety. Toć mówią “Kto nie ma miedzi, ten w domu siedzi”, a on jak opyli swój magiczny cukier, miedzi będzie mieć po kokardę. Będzie żył. Jak basza.","",""
